product_id,gender,title,details,player,team,color,size,price
1870,womans,shoes,sandals,Null,Commanders,white,medium,55.5
1871,mens,shoes,sandals,Null,Commanders,white,small,55.5
1872,womans,shoes,sandals,Null,Commanders,white,small,55.5
1873,mens,shirts,longsleeve,Null,Commanders,yellow,large,29.99
1874,womans,shirts,longsleeve,Null,Commanders,yellow,large,29.99
1875,mens,shirts,longsleeve,Null,Commanders,yellow,medium,29.99
1876,womans,shirts,longsleeve,Null,Commanders,yellow,medium,29.99
1877,mens,shirts,longsleeve,Null,Commanders,yellow,small,29.99
1878,womans,shirts,longsleeve,Null,Commanders,yellow,small,29.99
1879,mens,shirts,shortsleeve,Null,Commanders,yellow,large,29.99
1880,womans,shirts,shortsleeve,Null,Commanders,yellow,large,29.99
1881,mens,shirts,shortsleeve,Null,Commanders,yellow,medium,29.99
1882,womans,shirts,shortsleeve,Null,Commanders,yellow,medium,29.99
1883,mens,shirts,shortsleeve,Null,Commanders,yellow,small,29.99
1884,womans,shirts,shortsleeve,Null,Commanders,yellow,small,29.99
1885,mens,pants,joggers,Null,Commanders,yellow,large,32.49
1886,womans,pants,joggers,Null,Commanders,yellow,large,32.49
1887,mens,pants,joggers,Null,Commanders,yellow,medium,32.49
1888,womans,pants,joggers,Null,Commanders,yellow,medium,32.49
1889,mens,pants,joggers,Null,Commanders,yellow,small,32.49
1890,womans,pants,joggers,Null,Commanders,yellow,small,32.49
1891,mens,pants,shorts,Null,Commanders,yellow,large,32.49
1892,womans,pants,shorts,Null,Commanders,yellow,large,32.49
1893,mens,pants,shorts,Null,Commanders,yellow,medium,32.49
1894,womans,pants,shorts,Null,Commanders,yellow,medium,32.49
1895,mens,pants,shorts,Null,Commanders,yellow,small,32.49
1896,womans,pants,shorts,Null,Commanders,yellow,small,32.49
1897,mens,shoes,sneakers,Null,Commanders,yellow,large,55.5
1898,womans,shoes,sneakers,Null,Commanders,yellow,large,55.5
1899,mens,shoes,sneakers,Null,Commanders,yellow,medium,55.5
1900,womans,shoes,sneakers,Null,Commanders,yellow,medium,55.5
1901,mens,shoes,sneakers,Null,Commanders,yellow,small,55.5
1902,womans,shoes,sneakers,Null,Commanders,yellow,small,55.5
1903,mens,shoes,sandals,Null,Commanders,yellow,large,55.5
1904,womans,shoes,sandals,Null,Commanders,yellow,large,55.5
1905,mens,shoes,sandals,Null,Commanders,yellow,medium,55.5
1906,womans,shoes,sandals,Null,Commanders,yellow,medium,55.5
1907,mens,shoes,sandals,Null,Commanders,yellow,small,55.5
1908,womans,shoes,sandals,Null,Commanders,yellow,small,55.5
1909,mens,shirts,longsleeve,Null,Patriots,blue,large,29.99
1910,womans,shirts,longsleeve,Null,Patriots,blue,large,29.99
1911,mens,shirts,longsleeve,Null,Patriots,blue,medium,29.99
1912,womans,shirts,longsleeve,Null,Patriots,blue,medium,29.99
1913,mens,shirts,longsleeve,Null,Patriots,blue,small,29.99
1914,womans,shirts,longsleeve,Null,Patriots,blue,small,29.99
1915,mens,shirts,shortsleeve,Null,Patriots,blue,large,29.99
1916,womans,shirts,shortsleeve,Null,Patriots,blue,large,29.99
1917,mens,shirts,shortsleeve,Null,Patriots,blue,medium,29.99
1918,womans,shirts,shortsleeve,Null,Patriots,blue,medium,29.99
1919,mens,shirts,shortsleeve,Null,Patriots,blue,small,29.99
1920,womans,shirts,shortsleeve,Null,Patriots,blue,small,29.99
1921,mens,pants,joggers,Null,Patriots,blue,large,32.49
1922,womans,pants,joggers,Null,Patriots,blue,large,32.49
1923,mens,pants,joggers,Null,Patriots,blue,medium,32.49
1924,womans,pants,joggers,Null,Patriots,blue,medium,32.49
1925,mens,pants,joggers,Null,Patriots,blue,small,32.49
1926,womans,pants,joggers,Null,Patriots,blue,small,32.49
1927,mens,pants,shorts,Null,Patriots,blue,large,32.49
1928,womans,pants,shorts,Null,Patriots,blue,large,32.49
1929,mens,pants,shorts,Null,Patriots,blue,medium,32.49
1930,womans,pants,shorts,Null,Patriots,blue,medium,32.49
1931,mens,pants,shorts,Null,Patriots,blue,small,32.49
1932,womans,pants,shorts,Null,Patriots,blue,small,32.49
1933,mens,shoes,sneakers,Null,Patriots,blue,large,55.5
1934,womans,shoes,sneakers,Null,Patriots,blue,large,55.5
1935,mens,shoes,sneakers,Null,Patriots,blue,medium,55.5
1936,womans,shoes,sneakers,Null,Patriots,blue,medium,55.5
1937,mens,shoes,sneakers,Null,Patriots,blue,small,55.5
1938,womans,shoes,sneakers,Null,Patriots,blue,small,55.5
1939,mens,shoes,sandals,Null,Patriots,blue,large,55.5
1940,womans,shoes,sandals,Null,Patriots,blue,large,55.5
1941,mens,shoes,sandals,Null,Patriots,blue,medium,55.5
1942,womans,shoes,sandals,Null,Patriots,blue,medium,55.5
1943,mens,shoes,sandals,Null,Patriots,blue,small,55.5
1944,womans,shoes,sandals,Null,Patriots,blue,small,55.5
1945,mens,shirts,longsleeve,Null,Patriots,red,large,29.99
1946,womans,shirts,longsleeve,Null,Patriots,red,large,29.99
1947,mens,shirts,longsleeve,Null,Patriots,red,medium,29.99
1948,womans,shirts,longsleeve,Null,Patriots,red,medium,29.99
1949,mens,shirts,longsleeve,Null,Patriots,red,small,29.99
1950,womans,shirts,longsleeve,Null,Patriots,red,small,29.99
1951,mens,shirts,shortsleeve,Null,Patriots,red,large,29.99
1952,womans,shirts,shortsleeve,Null,Patriots,red,large,29.99
1953,mens,shirts,shortsleeve,Null,Patriots,red,medium,29.99
1954,womans,shirts,shortsleeve,Null,Patriots,red,medium,29.99
1955,mens,shirts,shortsleeve,Null,Patriots,red,small,29.99
1956,womans,shirts,shortsleeve,Null,Patriots,red,small,29.99
1957,mens,pants,joggers,Null,Patriots,red,large,32.49
1958,womans,pants,joggers,Null,Patriots,red,large,32.49
1959,mens,pants,joggers,Null,Patriots,red,medium,32.49
1960,womans,pants,joggers,Null,Patriots,red,medium,32.49
1961,mens,pants,joggers,Null,Patriots,red,small,32.49
1962,womans,pants,joggers,Null,Patriots,red,small,32.49
1963,mens,pants,shorts,Null,Patriots,red,large,32.49
1964,womans,pants,shorts,Null,Patriots,red,large,32.49
1965,mens,pants,shorts,Null,Patriots,red,medium,32.49
1966,womans,pants,shorts,Null,Patriots,red,medium,32.49
1967,mens,pants,shorts,Null,Patriots,red,small,32.49
1968,womans,pants,shorts,Null,Patriots,red,small,32.49
1969,mens,shoes,sneakers,Null,Patriots,red,large,55.5
1970,womans,shoes,sneakers,Null,Patriots,red,large,55.5
1971,mens,shoes,sneakers,Null,Patriots,red,medium,55.5
1972,womans,shoes,sneakers,Null,Patriots,red,medium,55.5
1973,mens,shoes,sneakers,Null,Patriots,red,small,55.5
1974,womans,shoes,sneakers,Null,Patriots,red,small,55.5
1975,mens,shoes,sandals,Null,Patriots,red,large,55.5
1976,womans,shoes,sandals,Null,Patriots,red,large,55.5
1977,mens,shoes,sandals,Null,Patriots,red,medium,55.5
1978,womans,shoes,sandals,Null,Patriots,red,medium,55.5
1979,mens,shoes,sandals,Null,Patriots,red,small,55.5
1980,womans,shoes,sandals,Null,Patriots,red,small,55.5
1981,mens,shirts,longsleeve,Null,Patriots,white,large,29.99
1982,womans,shirts,longsleeve,Null,Patriots,white,large,29.99
1983,mens,shirts,longsleeve,Null,Patriots,white,medium,29.99
1984,womans,shirts,longsleeve,Null,Patriots,white,medium,29.99
1985,mens,shirts,longsleeve,Null,Patriots,white,small,29.99
1986,womans,shirts,longsleeve,Null,Patriots,white,small,29.99
1987,mens,shirts,shortsleeve,Null,Patriots,white,large,29.99
1988,womans,shirts,shortsleeve,Null,Patriots,white,large,29.99
1989,mens,shirts,shortsleeve,Null,Patriots,white,medium,29.99
1990,womans,shirts,shortsleeve,Null,Patriots,white,medium,29.99
1991,mens,shirts,shortsleeve,Null,Patriots,white,small,29.99
1992,womans,shirts,shortsleeve,Null,Patriots,white,small,29.99
1993,mens,pants,joggers,Null,Patriots,white,large,32.49
1994,womans,pants,joggers,Null,Patriots,white,large,32.49
1995,mens,pants,joggers,Null,Patriots,white,medium,32.49
1996,womans,pants,joggers,Null,Patriots,white,medium,32.49
1997,mens,pants,joggers,Null,Patriots,white,small,32.49
1998,womans,pants,joggers,Null,Patriots,white,small,32.49
1999,mens,pants,shorts,Null,Patriots,white,large,32.49
2000,womans,pants,shorts,Null,Patriots,white,large,32.49
2001,mens,pants,shorts,Null,Patriots,white,medium,32.49
2002,womans,pants,shorts,Null,Patriots,white,medium,32.49
2003,mens,pants,shorts,Null,Patriots,white,small,32.49
2004,womans,pants,shorts,Null,Patriots,white,small,32.49
2005,mens,shoes,sneakers,Null,Patriots,white,large,55.5
2006,womans,shoes,sneakers,Null,Patriots,white,large,55.5
2007,mens,shoes,sneakers,Null,Patriots,white,medium,55.5
2008,womans,shoes,sneakers,Null,Patriots,white,medium,55.5
2009,mens,shoes,sneakers,Null,Patriots,white,small,55.5
2010,womans,shoes,sneakers,Null,Patriots,white,small,55.5
2011,mens,shoes,sandals,Null,Patriots,white,large,55.5
2012,womans,shoes,sandals,Null,Patriots,white,large,55.5
2013,mens,shoes,sandals,Null,Patriots,white,medium,55.5
2014,womans,shoes,sandals,Null,Patriots,white,medium,55.5
2015,mens,shoes,sandals,Null,Patriots,white,small,55.5
2016,womans,shoes,sandals,Null,Patriots,white,small,55.5
2017,mens,shirts,longsleeve,Null,Cardinals,red,large,29.99
2018,womans,shirts,longsleeve,Null,Cardinals,red,large,29.99
2019,mens,shirts,longsleeve,Null,Cardinals,red,medium,29.99
2020,womans,shirts,longsleeve,Null,Cardinals,red,medium,29.99
2021,mens,shirts,longsleeve,Null,Cardinals,red,small,29.99
2022,womans,shirts,longsleeve,Null,Cardinals,red,small,29.99
2023,mens,shirts,shortsleeve,Null,Cardinals,red,large,29.99
2024,womans,shirts,shortsleeve,Null,Cardinals,red,large,29.99
2025,mens,shirts,shortsleeve,Null,Cardinals,red,medium,29.99
2026,womans,shirts,shortsleeve,Null,Cardinals,red,medium,29.99
2027,mens,shirts,shortsleeve,Null,Cardinals,red,small,29.99
2028,womans,shirts,shortsleeve,Null,Cardinals,red,small,29.99
2029,mens,pants,joggers,Null,Cardinals,red,large,32.49
2030,womans,pants,joggers,Null,Cardinals,red,large,32.49
2031,mens,pants,joggers,Null,Cardinals,red,medium,32.49
2032,womans,pants,joggers,Null,Cardinals,red,medium,32.49
2033,mens,pants,joggers,Null,Cardinals,red,small,32.49
2034,womans,pants,joggers,Null,Cardinals,red,small,32.49
2035,mens,pants,shorts,Null,Cardinals,red,large,32.49
2036,womans,pants,shorts,Null,Cardinals,red,large,32.49
2037,mens,pants,shorts,Null,Cardinals,red,medium,32.49
2038,womans,pants,shorts,Null,Cardinals,red,medium,32.49
2039,mens,pants,shorts,Null,Cardinals,red,small,32.49
2040,womans,pants,shorts,Null,Cardinals,red,small,32.49
2041,mens,shoes,sneakers,Null,Cardinals,red,large,55.5
2042,womans,shoes,sneakers,Null,Cardinals,red,large,55.5
2043,mens,shoes,sneakers,Null,Cardinals,red,medium,55.5
2044,womans,shoes,sneakers,Null,Cardinals,red,medium,55.5
2045,mens,shoes,sneakers,Null,Cardinals,red,small,55.5
2046,womans,shoes,sneakers,Null,Cardinals,red,small,55.5
2047,mens,shoes,sandals,Null,Cardinals,red,large,55.5
2048,womans,shoes,sandals,Null,Cardinals,red,large,55.5
2049,mens,shoes,sandals,Null,Cardinals,red,medium,55.5
2050,womans,shoes,sandals,Null,Cardinals,red,medium,55.5
2051,mens,shoes,sandals,Null,Cardinals,red,small,55.5
2052,womans,shoes,sandals,Null,Cardinals,red,small,55.5
2053,mens,shirts,longsleeve,Null,Cardinals,yellow,large,29.99
2054,womans,shirts,longsleeve,Null,Cardinals,yellow,large,29.99
2055,mens,shirts,longsleeve,Null,Cardinals,yellow,medium,29.99
2056,womans,shirts,longsleeve,Null,Cardinals,yellow,medium,29.99
2057,mens,shirts,longsleeve,Null,Cardinals,yellow,small,29.99
2058,womans,shirts,longsleeve,Null,Cardinals,yellow,small,29.99
2059,mens,shirts,shortsleeve,Null,Cardinals,yellow,large,29.99
2060,womans,shirts,shortsleeve,Null,Cardinals,yellow,large,29.99
2061,mens,shirts,shortsleeve,Null,Cardinals,yellow,medium,29.99
2062,womans,shirts,shortsleeve,Null,Cardinals,yellow,medium,29.99
2063,mens,shirts,shortsleeve,Null,Cardinals,yellow,small,29.99
2064,womans,shirts,shortsleeve,Null,Cardinals,yellow,small,29.99
2065,mens,pants,joggers,Null,Cardinals,yellow,large,32.49
2066,womans,pants,joggers,Null,Cardinals,yellow,large,32.49
2067,mens,pants,joggers,Null,Cardinals,yellow,medium,32.49
2068,womans,pants,joggers,Null,Cardinals,yellow,medium,32.49
2069,mens,pants,joggers,Null,Cardinals,yellow,small,32.49
2070,womans,pants,joggers,Null,Cardinals,yellow,small,32.49
2071,mens,pants,shorts,Null,Cardinals,yellow,large,32.49
2072,womans,pants,shorts,Null,Cardinals,yellow,large,32.49
2073,mens,pants,shorts,Null,Cardinals,yellow,medium,32.49
2074,womans,pants,shorts,Null,Cardinals,yellow,medium,32.49
2075,mens,pants,shorts,Null,Cardinals,yellow,small,32.49
2076,womans,pants,shorts,Null,Cardinals,yellow,small,32.49
2077,mens,shoes,sneakers,Null,Cardinals,yellow,large,55.5
2078,womans,shoes,sneakers,Null,Cardinals,yellow,large,55.5
2079,mens,shoes,sneakers,Null,Cardinals,yellow,medium,55.5
2080,womans,shoes,sneakers,Null,Cardinals,yellow,medium,55.5
2081,mens,shoes,sneakers,Null,Cardinals,yellow,small,55.5
2082,womans,shoes,sneakers,Null,Cardinals,yellow,small,55.5
2083,mens,shoes,sandals,Null,Cardinals,yellow,large,55.5
2084,womans,shoes,sandals,Null,Cardinals,yellow,large,55.5
2085,mens,shoes,sandals,Null,Cardinals,yellow,medium,55.5
2086,womans,shoes,sandals,Null,Cardinals,yellow,medium,55.5
2087,mens,shoes,sandals,Null,Cardinals,yellow,small,55.5
2088,womans,shoes,sandals,Null,Cardinals,yellow,small,55.5
2089,mens,shirts,longsleeve,Null,Cardinals,black,large,29.99
2090,womans,shirts,longsleeve,Null,Cardinals,black,large,29.99
2091,mens,shirts,longsleeve,Null,Cardinals,black,medium,29.99
2092,womans,shirts,longsleeve,Null,Cardinals,black,medium,29.99
2093,mens,shirts,longsleeve,Null,Cardinals,black,small,29.99
2094,womans,shirts,longsleeve,Null,Cardinals,black,small,29.99
2095,mens,shirts,shortsleeve,Null,Cardinals,black,large,29.99
2096,womans,shirts,shortsleeve,Null,Cardinals,black,large,29.99
2097,mens,shirts,shortsleeve,Null,Cardinals,black,medium,29.99
2098,womans,shirts,shortsleeve,Null,Cardinals,black,medium,29.99
2099,mens,shirts,shortsleeve,Null,Cardinals,black,small,29.99
2100,womans,shirts,shortsleeve,Null,Cardinals,black,small,29.99
2101,mens,pants,joggers,Null,Cardinals,black,large,32.49
2102,womans,pants,joggers,Null,Cardinals,black,large,32.49
2103,mens,pants,joggers,Null,Cardinals,black,medium,32.49
2104,womans,pants,joggers,Null,Cardinals,black,medium,32.49
2105,mens,pants,joggers,Null,Cardinals,black,small,32.49
2106,womans,pants,joggers,Null,Cardinals,black,small,32.49
2107,mens,pants,shorts,Null,Cardinals,black,large,32.49
2108,womans,pants,shorts,Null,Cardinals,black,large,32.49
2109,mens,pants,shorts,Null,Cardinals,black,medium,32.49
2110,womans,pants,shorts,Null,Cardinals,black,medium,32.49
2111,mens,pants,shorts,Null,Cardinals,black,small,32.49
2112,womans,pants,shorts,Null,Cardinals,black,small,32.49
2113,mens,shoes,sneakers,Null,Cardinals,black,large,55.5
2114,womans,shoes,sneakers,Null,Cardinals,black,large,55.5
2115,mens,shoes,sneakers,Null,Cardinals,black,medium,55.5
2116,womans,shoes,sneakers,Null,Cardinals,black,medium,55.5
2117,mens,shoes,sneakers,Null,Cardinals,black,small,55.5
2118,womans,shoes,sneakers,Null,Cardinals,black,small,55.5
2119,mens,shoes,sandals,Null,Cardinals,black,large,55.5
2120,womans,shoes,sandals,Null,Cardinals,black,large,55.5
2121,mens,shoes,sandals,Null,Cardinals,black,medium,55.5
2122,womans,shoes,sandals,Null,Cardinals,black,medium,55.5
2123,mens,shoes,sandals,Null,Cardinals,black,small,55.5
2124,womans,shoes,sandals,Null,Cardinals,black,small,55.5
2125,mens,shirts,longsleeve,Null,Texans,blue,large,29.99
2126,womans,shirts,longsleeve,Null,Texans,blue,large,29.99
2127,mens,shirts,longsleeve,Null,Texans,blue,medium,29.99
2128,womans,shirts,longsleeve,Null,Texans,blue,medium,29.99
2129,mens,shirts,longsleeve,Null,Texans,blue,small,29.99
2130,womans,shirts,longsleeve,Null,Texans,blue,small,29.99
2131,mens,shirts,shortsleeve,Null,Texans,blue,large,29.99
2132,womans,shirts,shortsleeve,Null,Texans,blue,large,29.99
2133,mens,shirts,shortsleeve,Null,Texans,blue,medium,29.99
2134,womans,shirts,shortsleeve,Null,Texans,blue,medium,29.99
2135,mens,shirts,shortsleeve,Null,Texans,blue,small,29.99
2136,womans,shirts,shortsleeve,Null,Texans,blue,small,29.99
2137,mens,pants,joggers,Null,Texans,blue,large,32.49
2138,womans,pants,joggers,Null,Texans,blue,large,32.49
2139,mens,pants,joggers,Null,Texans,blue,medium,32.49
2140,womans,pants,joggers,Null,Texans,blue,medium,32.49
2141,mens,pants,joggers,Null,Texans,blue,small,32.49
2142,womans,pants,joggers,Null,Texans,blue,small,32.49
2143,mens,pants,shorts,Null,Texans,blue,large,32.49
2144,womans,pants,shorts,Null,Texans,blue,large,32.49
2145,mens,pants,shorts,Null,Texans,blue,medium,32.49
2146,womans,pants,shorts,Null,Texans,blue,medium,32.49
2147,mens,pants,shorts,Null,Texans,blue,small,32.49
2148,womans,pants,shorts,Null,Texans,blue,small,32.49
2149,mens,shoes,sneakers,Null,Texans,blue,large,55.5
2150,womans,shoes,sneakers,Null,Texans,blue,large,55.5
2151,mens,shoes,sneakers,Null,Texans,blue,medium,55.5
2152,womans,shoes,sneakers,Null,Texans,blue,medium,55.5
2153,mens,shoes,sneakers,Null,Texans,blue,small,55.5
2154,womans,shoes,sneakers,Null,Texans,blue,small,55.5
2155,mens,shoes,sandals,Null,Texans,blue,large,55.5
2156,womans,shoes,sandals,Null,Texans,blue,large,55.5
2157,mens,shoes,sandals,Null,Texans,blue,medium,55.5
2158,womans,shoes,sandals,Null,Texans,blue,medium,55.5
2159,mens,shoes,sandals,Null,Texans,blue,small,55.5
2160,womans,shoes,sandals,Null,Texans,blue,small,55.5
2161,mens,shirts,longsleeve,Null,Texans,white,large,29.99
2162,womans,shirts,longsleeve,Null,Texans,white,large,29.99
2163,mens,shirts,longsleeve,Null,Texans,white,medium,29.99
2164,womans,shirts,longsleeve,Null,Texans,white,medium,29.99
2165,mens,shirts,longsleeve,Null,Texans,white,small,29.99
2166,womans,shirts,longsleeve,Null,Texans,white,small,29.99
2167,mens,shirts,shortsleeve,Null,Texans,white,large,29.99
2168,womans,shirts,shortsleeve,Null,Texans,white,large,29.99
2169,mens,shirts,shortsleeve,Null,Texans,white,medium,29.99
2170,womans,shirts,shortsleeve,Null,Texans,white,medium,29.99
2171,mens,shirts,shortsleeve,Null,Texans,white,small,29.99
2172,womans,shirts,shortsleeve,Null,Texans,white,small,29.99
2173,mens,pants,joggers,Null,Texans,white,large,32.49
2174,womans,pants,joggers,Null,Texans,white,large,32.49
2175,mens,pants,joggers,Null,Texans,white,medium,32.49
2176,womans,pants,joggers,Null,Texans,white,medium,32.49
2177,mens,pants,joggers,Null,Texans,white,small,32.49
2178,womans,pants,joggers,Null,Texans,white,small,32.49
2179,mens,pants,shorts,Null,Texans,white,large,32.49
2180,womans,pants,shorts,Null,Texans,white,large,32.49
2181,mens,pants,shorts,Null,Texans,white,medium,32.49
2182,womans,pants,shorts,Null,Texans,white,medium,32.49
2183,mens,pants,shorts,Null,Texans,white,small,32.49
2184,womans,pants,shorts,Null,Texans,white,small,32.49
2185,mens,shoes,sneakers,Null,Texans,white,large,55.5
2186,womans,shoes,sneakers,Null,Texans,white,large,55.5
2187,mens,shoes,sneakers,Null,Texans,white,medium,55.5
2188,womans,shoes,sneakers,Null,Texans,white,medium,55.5
2189,mens,shoes,sneakers,Null,Texans,white,small,55.5
2190,womans,shoes,sneakers,Null,Texans,white,small,55.5
2191,mens,shoes,sandals,Null,Texans,white,large,55.5
2192,womans,shoes,sandals,Null,Texans,white,large,55.5
2193,mens,shoes,sandals,Null,Texans,white,medium,55.5
2194,womans,shoes,sandals,Null,Texans,white,medium,55.5
2195,mens,shoes,sandals,Null,Texans,white,small,55.5
2196,womans,shoes,sandals,Null,Texans,white,small,55.5
2197,mens,shirts,longsleeve,Null,Texans,red,large,29.99
2198,womans,shirts,longsleeve,Null,Texans,red,large,29.99
2199,mens,shirts,longsleeve,Null,Texans,red,medium,29.99
2200,womans,shirts,longsleeve,Null,Texans,red,medium,29.99
2201,mens,shirts,longsleeve,Null,Texans,red,small,29.99
2202,womans,shirts,longsleeve,Null,Texans,red,small,29.99
2203,mens,shirts,shortsleeve,Null,Texans,red,large,29.99
2204,womans,shirts,shortsleeve,Null,Texans,red,large,29.99
2205,mens,shirts,shortsleeve,Null,Texans,red,medium,29.99
2206,womans,shirts,shortsleeve,Null,Texans,red,medium,29.99
2207,mens,shirts,shortsleeve,Null,Texans,red,small,29.99
2208,womans,shirts,shortsleeve,Null,Texans,red,small,29.99
2209,mens,pants,joggers,Null,Texans,red,large,32.49
2210,womans,pants,joggers,Null,Texans,red,large,32.49
2211,mens,pants,joggers,Null,Texans,red,medium,32.49
2212,womans,pants,joggers,Null,Texans,red,medium,32.49
2213,mens,pants,joggers,Null,Texans,red,small,32.49
2214,womans,pants,joggers,Null,Texans,red,small,32.49
2215,mens,pants,shorts,Null,Texans,red,large,32.49
2216,womans,pants,shorts,Null,Texans,red,large,32.49
2217,mens,pants,shorts,Null,Texans,red,medium,32.49
2218,womans,pants,shorts,Null,Texans,red,medium,32.49
2219,mens,pants,shorts,Null,Texans,red,small,32.49
2220,womans,pants,shorts,Null,Texans,red,small,32.49
2221,mens,shoes,sneakers,Null,Texans,red,large,55.5
2222,womans,shoes,sneakers,Null,Texans,red,large,55.5
2223,mens,shoes,sneakers,Null,Texans,red,medium,55.5
2224,womans,shoes,sneakers,Null,Texans,red,medium,55.5
2225,mens,shoes,sneakers,Null,Texans,red,small,55.5
2226,womans,shoes,sneakers,Null,Texans,red,small,55.5
2227,mens,shoes,sandals,Null,Texans,red,large,55.5
2228,womans,shoes,sandals,Null,Texans,red,large,55.5
2229,mens,shoes,sandals,Null,Texans,red,medium,55.5
2230,womans,shoes,sandals,Null,Texans,red,medium,55.5
2231,mens,shoes,sandals,Null,Texans,red,small,55.5
2232,womans,shoes,sandals,Null,Texans,red,small,55.5
2233,mens,shirts,longsleeve,Null,Panthers,blue,large,29.99
2234,womans,shirts,longsleeve,Null,Panthers,blue,large,29.99
2235,mens,shirts,longsleeve,Null,Panthers,blue,medium,29.99
2236,womans,shirts,longsleeve,Null,Panthers,blue,medium,29.99
2237,mens,shirts,longsleeve,Null,Panthers,blue,small,29.99
2238,womans,shirts,longsleeve,Null,Panthers,blue,small,29.99
2239,mens,shirts,shortsleeve,Null,Panthers,blue,large,29.99
2240,womans,shirts,shortsleeve,Null,Panthers,blue,large,29.99
2241,mens,shirts,shortsleeve,Null,Panthers,blue,medium,29.99
2242,womans,shirts,shortsleeve,Null,Panthers,blue,medium,29.99
2243,mens,shirts,shortsleeve,Null,Panthers,blue,small,29.99
2244,womans,shirts,shortsleeve,Null,Panthers,blue,small,29.99
2245,mens,pants,joggers,Null,Panthers,blue,large,32.49
2246,womans,pants,joggers,Null,Panthers,blue,large,32.49
2247,mens,pants,joggers,Null,Panthers,blue,medium,32.49
2248,womans,pants,joggers,Null,Panthers,blue,medium,32.49
2249,mens,pants,joggers,Null,Panthers,blue,small,32.49
2250,womans,pants,joggers,Null,Panthers,blue,small,32.49
2251,mens,pants,shorts,Null,Panthers,blue,large,32.49
2252,womans,pants,shorts,Null,Panthers,blue,large,32.49
2253,mens,pants,shorts,Null,Panthers,blue,medium,32.49
2254,womans,pants,shorts,Null,Panthers,blue,medium,32.49
2255,mens,pants,shorts,Null,Panthers,blue,small,32.49
2256,womans,pants,shorts,Null,Panthers,blue,small,32.49
2257,mens,shoes,sneakers,Null,Panthers,blue,large,55.5
2258,womans,shoes,sneakers,Null,Panthers,blue,large,55.5
2259,mens,shoes,sneakers,Null,Panthers,blue,medium,55.5
2260,womans,shoes,sneakers,Null,Panthers,blue,medium,55.5
2261,mens,shoes,sneakers,Null,Panthers,blue,small,55.5
2262,womans,shoes,sneakers,Null,Panthers,blue,small,55.5
2263,mens,shoes,sandals,Null,Panthers,blue,large,55.5
2264,womans,shoes,sandals,Null,Panthers,blue,large,55.5
2265,mens,shoes,sandals,Null,Panthers,blue,medium,55.5
2266,womans,shoes,sandals,Null,Panthers,blue,medium,55.5
2267,mens,shoes,sandals,Null,Panthers,blue,small,55.5
2268,womans,shoes,sandals,Null,Panthers,blue,small,55.5
2269,mens,shirts,longsleeve,Null,Panthers,grey,large,29.99
2270,womans,shirts,longsleeve,Null,Panthers,grey,large,29.99
2271,mens,shirts,longsleeve,Null,Panthers,grey,medium,29.99
2272,womans,shirts,longsleeve,Null,Panthers,grey,medium,29.99
2273,mens,shirts,longsleeve,Null,Panthers,grey,small,29.99
2274,womans,shirts,longsleeve,Null,Panthers,grey,small,29.99
2275,mens,shirts,shortsleeve,Null,Panthers,grey,large,29.99
2276,womans,shirts,shortsleeve,Null,Panthers,grey,large,29.99
2277,mens,shirts,shortsleeve,Null,Panthers,grey,medium,29.99
2278,womans,shirts,shortsleeve,Null,Panthers,grey,medium,29.99
2279,mens,shirts,shortsleeve,Null,Panthers,grey,small,29.99
2280,womans,shirts,shortsleeve,Null,Panthers,grey,small,29.99
2281,mens,pants,joggers,Null,Panthers,grey,large,32.49
2282,womans,pants,joggers,Null,Panthers,grey,large,32.49
2283,mens,pants,joggers,Null,Panthers,grey,medium,32.49
2284,womans,pants,joggers,Null,Panthers,grey,medium,32.49
2285,mens,pants,joggers,Null,Panthers,grey,small,32.49
2286,womans,pants,joggers,Null,Panthers,grey,small,32.49
2287,mens,pants,shorts,Null,Panthers,grey,large,32.49
2288,womans,pants,shorts,Null,Panthers,grey,large,32.49
2289,mens,pants,shorts,Null,Panthers,grey,medium,32.49
2290,womans,pants,shorts,Null,Panthers,grey,medium,32.49
2291,mens,pants,shorts,Null,Panthers,grey,small,32.49
2292,womans,pants,shorts,Null,Panthers,grey,small,32.49
2293,mens,shoes,sneakers,Null,Panthers,grey,large,55.5
2294,womans,shoes,sneakers,Null,Panthers,grey,large,55.5
2295,mens,shoes,sneakers,Null,Panthers,grey,medium,55.5
2296,womans,shoes,sneakers,Null,Panthers,grey,medium,55.5
2297,mens,shoes,sneakers,Null,Panthers,grey,small,55.5
2298,womans,shoes,sneakers,Null,Panthers,grey,small,55.5
2299,mens,shoes,sandals,Null,Panthers,grey,large,55.5
2300,womans,shoes,sandals,Null,Panthers,grey,large,55.5
2301,mens,shoes,sandals,Null,Panthers,grey,medium,55.5
2302,womans,shoes,sandals,Null,Panthers,grey,medium,55.5
2303,mens,shoes,sandals,Null,Panthers,grey,small,55.5
2304,womans,shoes,sandals,Null,Panthers,grey,small,55.5
2305,mens,shirts,longsleeve,Null,Panthers,black,large,29.99
2306,womans,shirts,longsleeve,Null,Panthers,black,large,29.99
2307,mens,shirts,longsleeve,Null,Panthers,black,medium,29.99
2308,womans,shirts,longsleeve,Null,Panthers,black,medium,29.99
2309,mens,shirts,longsleeve,Null,Panthers,black,small,29.99
2310,womans,shirts,longsleeve,Null,Panthers,black,small,29.99
